,tweet_id,viewpoint,incivility
1256093814625906689,1256093814625906689,L1,0.0
1256085713633804290,1256085713633804290,L1,0.0
1255528551404777474,1255528551404777474,L1,0.0
1255485718815805446,1255485718815805446,L1,0.0
1255631518644482053,1255631518644482053,L1,0.0
1255487316535185408,1255487316535185408,L1,0.0
1255242686279356419,1255242686279356419,L1,0.0
1255284041202442240,1255284041202442240,L2,0.0
1255240660329926660,1255240660329926660,L1,1.0
1255254733687869440,1255254733687869440,L1,1.0
1255109559682846723,1255109559682846723,L1,1.0
1255020358391996416,1255020358391996416,L1,0.0
1255194733611233292,1255194733611233292,L1,0.0
1254999092545097730,1254999092545097730,L3,0.0
1255279816095543298,1255279816095543298,L3,1.0
1255283295102873600,1255283295102873600,L3,1.0
1255075157355495424,1255075157355495424,L1,0.0
1256233171475193857,1256233171475193857,L1,0.0
1256237894433255425,1256237894433255425,L2,0.0
1256229974308241408,1256229974308241408,L1,0.0
1256237430727901185,1256237430727901185,L1,0.0
1256234050358054912,1256234050358054912,L1,0.0
1256232568875335689,1256232568875335689,L1,1.0
1256227470073835531,1256227470073835531,L3,0.0
1256233623205957640,1256233623205957640,L1,0.0
1256232714593808389,1256232714593808389,L1,0.0
1256241177566871558,1256241177566871558,L1,0.0
1256227520703352835,1256227520703352835,L1,0.0
1256227678291726337,1256227678291726337,L1,0.0
1256235688049205249,1256235688049205249,L2,0.0
1256228493454708737,1256228493454708737,L1,0.0
1256241901407272960,1256241901407272960,L1,0.0
1258523547439263746,1258523547439263746,L1,0.0
1257804809316364290,1257804809316364290,L1,0.0
1256235048006713349,1256235048006713349,L1,0.0
1256231895085481987,1256231895085481987,L1,0.0
1256227287403503619,1256227287403503619,L1,1.0
1256233839007076358,1256233839007076358,L1,0.0
1256228928135495680,1256228928135495680,L1,0.0
1256227107178512384,1256227107178512384,L1,0.0
1256228590775042052,1256228590775042052,L1,0.0
1256235955230515202,1256235955230515202,L1,0.0
1256238900122718217,1256238900122718217,L2,0.0
1256239434917388288,1256239434917388288,L1,0.0
1255857567743438848,1255857567743438848,L1,0.0
1256229339949137921,1256229339949137921,L2,0.0
1256234036822974475,1256234036822974475,L1,0.0
1256228280144986112,1256228280144986112,L2,0.0
1256239288213073921,1256239288213073921,L1,1.0
1256236732644761601,1256236732644761601,L1,0.0
1303323917730361345,1303323917730361345,L1,0.0
1256240840059555841,1256240840059555841,L1,0.0
1256228103115939844,1256228103115939844,L1,0.0
1256225564127629318,1256225564127629318,L1,0.0
1256232308832718858,1256232308832718858,L2,0.0
1256241785816268800,1256241785816268800,L1,0.0
1256240055833604102,1256240055833604102,L1,0.0
1256745056834220037,1256745056834220037,L1,1.0
1256236226828537856,1256236226828537856,L1,0.0
1256241406823272456,1256241406823272456,L1,0.0
1256233513357115397,1256233513357115397,L1,0.0
1256235151950073858,1256235151950073858,L1,0.0
1256234719622168579,1256234719622168579,L1,0.0
1256224335402074113,1256224335402074113,L1,0.0
1256242149596823554,1256242149596823554,L1,0.0
1256230984439259139,1256230984439259139,L2,0.0
1256231494164664329,1256231494164664329,L1,0.0
1256238107554279424,1256238107554279424,L1,0.0
1256238470407782403,1256238470407782403,L2,0.0
1258562071219838976,1258562071219838976,L1,0.0
1256234419062439937,1256234419062439937,L2,1.0
1256237704980856836,1256237704980856836,L1,0.0
1256237182894903296,1256237182894903296,L1,0.0
1256234633466912775,1256234633466912775,L2,0.0
1256229610251001863,1256229610251001863,L1,0.0
1256231336404299787,1256231336404299787,L1,1.0
1256230524257013762,1256230524257013762,L1,0.0
1256226853578211334,1256226853578211334,L1,0.0
1256225446297047043,1256225446297047043,L1,0.0
1256231688599998464,1256231688599998464,L2,0.0
1256230349622968326,1256230349622968326,L2,0.0
1256240148590755840,1256240148590755840,L1,0.0
1256221437687468032,1256221437687468032,L2,0.0
1256238961275486209,1256238961275486209,L1,0.0
1256235247945035779,1256235247945035779,L1,0.0
1256230201970884609,1256230201970884609,L1,0.0
1256240581363335169,1256240581363335169,L1,1.0
1255265319863672832,1255265319863672832,L3,0.0
1256237238343495685,1256237238343495685,L1,0.0
1256231143030095872,1256231143030095872,L1,0.0
1256228770278715395,1256228770278715395,L1,0.0
1256236730379894789,1256236730379894789,L1,0.0
1256242410637668354,1256242410637668354,L1,0.0
1256220557491744769,1256220557491744769,L3,0.0
1256231067939418112,1256231067939418112,L1,0.0
1256221167230365697,1256221167230365697,L1,0.0
1256235876977434625,1256235876977434625,L1,0.0
1256233165804404736,1256233165804404736,L1,1.0
1255857151601336321,1255857151601336321,L1,1.0
1255175188104298496,1255175188104298496,L1,0.0
1258151143433256968,1258151143433256968,L3,0.0
1255183649848336384,1255183649848336384,L2,0.0
1258150917137932288,1258150917137932288,L3,0.0
1255175433357856769,1255175433357856769,L1,0.0
1255205449319751681,1255205449319751681,L1,0.0
1255234455054225409,1255234455054225409,L1,0.0
1255173414429605889,1255173414429605889,L3,1.0
1255337052851355650,1255337052851355650,L1,0.0
1255235459367780352,1255235459367780352,L1,0.0
1255193353437749249,1255193353437749249,L3,0.0
1255175137244168194,1255175137244168194,L1,0.0
1255232495097962506,1255232495097962506,L4,0.0
1255231548787482625,1255231548787482625,L2,0.0
1255246428148051970,1255246428148051970,L3,0.0
1255234197150674946,1255234197150674946,L1,1.0
1255161809180545031,1255161809180545031,L3,1.0
1255158236749193222,1255158236749193222,L2,0.0
1255181912785772544,1255181912785772544,L1,0.0
1255235389360689152,1255235389360689152,L1,0.0
1258198468788715521,1258198468788715521,L1,0.0
1255217634632781835,1255217634632781835,L3,0.0
1255193913155039233,1255193913155039233,L3,0.0
1255236616739786757,1255236616739786757,L1,0.0
1255169656383582211,1255169656383582211,L2,0.0
1255234212917059588,1255234212917059588,L4,0.0
1255192225614565382,1255192225614565382,L1,0.0
1255439629907607559,1255439629907607559,L1,0.0
1255233826990759938,1255233826990759938,L1,1.0
1255126537537490944,1255126537537490944,L4,0.0
1255317588906856449,1255317588906856449,L4,0.0
1255204296230125568,1255204296230125568,L1,0.0
1255245932746231809,1255245932746231809,L1,1.0
1255478958994403331,1255478958994403331,L4,1.0
1255223844182335495,1255223844182335495,L3,0.0
1255233201058054144,1255233201058054144,L2,0.0
1255994552902615041,1255994552902615041,L2,0.0
1258151323813502981,1258151323813502981,L3,0.0
1255275219004067840,1255275219004067840,L4,1.0
1255319882977198080,1255319882977198080,L1,0.0
1255235437137924096,1255235437137924096,L1,1.0
1255127897070686209,1255127897070686209,L3,0.0
1255281963658817537,1255281963658817537,L4,0.0
1255479986477293574,1255479986477293574,L3,0.0
1255234213734952966,1255234213734952966,L1,0.0
1267117793780084747,1267117793780084747,L1,0.0
1255319657470443521,1255319657470443521,L1,0.0
1255314906263543810,1255314906263543810,L1,1.0
1255272164556750848,1255272164556750848,L4,0.0
1255589738062307328,1255589738062307328,L4,1.0
1255976517395333121,1255976517395333121,L1,0.0
1255154818760339459,1255154818760339459,L4,0.0
1255858113560940551,1255858113560940551,L2,0.0
1255315795237842944,1255315795237842944,L1,0.0
1255327949131329536,1255327949131329536,L4,0.0
1255252570517487617,1255252570517487617,L2,0.0
1255481925898305536,1255481925898305536,L1,0.0
1255554471947407360,1255554471947407360,L1,0.0
1255536482166673411,1255536482166673411,L3,1.0
1255478541208207362,1255478541208207362,L1,0.0
1255477579257131008,1255477579257131008,L2,0.0
1255483487207002113,1255483487207002113,L1,1.0
1255453172656717830,1255453172656717830,L1,0.0
1255465014229639171,1255465014229639171,L1,0.0
1255508113437966340,1255508113437966340,L1,0.0
1255486531214749697,1255486531214749697,L1,1.0
1255484821603864576,1255484821603864576,L1,0.0
1255508433752797184,1255508433752797184,L1,0.0
1255518238949195778,1255518238949195778,L1,0.0
1255687279462342656,1255687279462342656,L1,1.0
1255502845190815745,1255502845190815745,L1,0.0
1255356448701321217,1255356448701321217,L1,1.0
1255373422089179136,1255373422089179136,L1,0.0
1255525784476934145,1255525784476934145,L1,0.0
1255587407648391169,1255587407648391169,L1,0.0
1347892873275043841,1347892873275043841,L1,0.0
1255535918922031105,1255535918922031105,L1,1.0
1255484910690852869,1255484910690852869,L1,0.0
1255437818651971585,1255437818651971585,L1,0.0
1255521928078598146,1255521928078598146,L1,1.0
1255479701319057409,1255479701319057409,L1,0.0
1255525487687995393,1255525487687995393,L1,0.0
1255363392002539522,1255363392002539522,L1,0.0
1255574753579941888,1255574753579941888,L1,0.0
1255477267863666689,1255477267863666689,L1,0.0
1255485491140530181,1255485491140530181,L1,0.0
1255598261253136384,1255598261253136384,L1,0.0
1255620176063549440,1255620176063549440,L1,0.0
1255482248154972161,1255482248154972161,L2,0.0
1255478384987119617,1255478384987119617,L1,0.0
1255387794173763584,1255387794173763584,L3,1.0
1255805494574280704,1255805494574280704,L1,1.0
1255438467447820290,1255438467447820290,L1,0.0
1255490483293425664,1255490483293425664,L1,0.0
1255484321982566400,1255484321982566400,L2,0.0
1255485974743855107,1255485974743855107,L1,0.0
1255492360986939394,1255492360986939394,L1,0.0
1255597619776311296,1255597619776311296,L1,0.0
1256002784144621585,1256002784144621585,L1,0.0
1255445263629586434,1255445263629586434,L1,0.0
1255405562256412672,1255405562256412672,L1,0.0
1255270801697386498,1255270801697386498,L1,0.0
1255566650306203650,1255566650306203650,L1,0.0
1255248304801185795,1255248304801185795,L1,0.0
1255247728499724288,1255247728499724288,L2,0.0
1255612533479792640,1255612533479792640,L1,0.0
1255241852808241162,1255241852808241162,L1,0.0
1255619415628013568,1255619415628013568,L1,0.0
1256407948387123201,1256407948387123201,L1,0.0
1256369891030032384,1256369891030032384,L1,0.0
1255611707633709056,1255611707633709056,L1,0.0
1261288486646276097,1261288486646276097,L1,0.0
1255680680933167104,1255680680933167104,L1,0.0
1258031919163494400,1258031919163494400,L1,0.0
1271716514735980551,1271716514735980551,L1,1.0
1256291589414141957,1256291589414141957,L1,0.0
1255640633470881793,1255640633470881793,L1,1.0
1255612494241951744,1255612494241951744,L1,0.0
1255893370838437893,1255893370838437893,L1,0.0
1255615098250461184,1255615098250461184,L1,0.0
1255610831569424384,1255610831569424384,L1,0.0
1256370268035055616,1256370268035055616,L1,0.0
1255615761143513088,1255615761143513088,L1,0.0
1255654570690109441,1255654570690109441,L1,0.0
1256365239756619777,1256365239756619777,L1,0.0
1255644974760235009,1255644974760235009,L1,0.0
1256383606488010752,1256383606488010752,L1,0.0
1255611693696192512,1255611693696192512,L1,0.0
1254877196105052162,1254877196105052162,L1,1.0
1255612244538339329,1255612244538339329,L1,0.0
1256823729923018752,1256823729923018752,L1,1.0
1256351387975368710,1256351387975368710,L1,0.0
1257665048488611842,1257665048488611842,L1,0.0
1256408107804131333,1256408107804131333,L1,0.0
1255613490766721030,1255613490766721030,L1,0.0
1255164092341465089,1255164092341465089,L2,0.0
1256228059352530948,1256228059352530948,L1,0.0
1255614675573669889,1255614675573669889,L1,1.0
1255601951267487746,1255601951267487746,L1,0.0
1255167096557899781,1255167096557899781,L2,0.0
1255612297419960326,1255612297419960326,L1,0.0
1255723545155588099,1255723545155588099,L1,0.0
1256408053622214656,1256408053622214656,L1,0.0
1255638248501673991,1255638248501673991,L2,0.0
1255723858142912512,1255723858142912512,L1,0.0
1254988428774703104,1254988428774703104,L1,0.0
1271715821769953280,1271715821769953280,L1,1.0
1256293482534178824,1256293482534178824,L1,1.0
1257666570232479745,1257666570232479745,L2,0.0
1255681372943003655,1255681372943003655,L1,0.0
1255643760572067840,1255643760572067840,L1,0.0
1255612684449443840,1255612684449443840,L1,0.0
1255672113081528326,1255672113081528326,L1,0.0
1255138304216797186,1255138304216797186,L1,0.0
1256375983956987904,1256375983956987904,L1,1.0
1255646861333008386,1255646861333008386,L1,0.0
1256375263946067972,1256375263946067972,L1,0.0
1255011112480800769,1255011112480800769,L1,0.0
1255614143421431812,1255614143421431812,L1,0.0
1256292545996435456,1256292545996435456,L1,0.0
1256387358116712448,1256387358116712448,L1,0.0
1255643494779158528,1255643494779158528,L1,0.0
1256383650674982917,1256383650674982917,L1,0.0
1256291170537353224,1256291170537353224,L1,0.0
1255678808033824775,1255678808033824775,L1,0.0
1256291777369251840,1256291777369251840,L1,0.0
1255249265254903808,1255249265254903808,L2,0.0
1255260215018225664,1255260215018225664,L2,1.0
1255259706349813760,1255259706349813760,L4,1.0
1255410707916521474,1255410707916521474,L1,0.0
1254972629468901377,1254972629468901377,L1,0.0
1255246887889879041,1255246887889879041,L2,0.0
1254964945600614400,1254964945600614400,L4,0.0
1255025594531745793,1255025594531745793,L1,0.0
1255174512355803136,1255174512355803136,L2,0.0
1254963735740903424,1254963735740903424,L2,0.0
1254964141908848644,1254964141908848644,L1,0.0
1255357862374789123,1255357862374789123,L2,0.0
1254965929382866944,1254965929382866944,L1,1.0
1255013983121268738,1255013983121268738,L1,0.0
1255294260401844224,1255294260401844224,L4,1.0
1255301881418657793,1255301881418657793,L1,1.0
1255632811228200960,1255632811228200960,L1,1.0
1255259989574369280,1255259989574369280,L1,0.0
1255299546416123905,1255299546416123905,L1,0.0
1255410293276061697,1255410293276061697,L1,1.0
1255350687501860865,1255350687501860865,L1,0.0
1255323429823184896,1255323429823184896,L1,1.0
1255291152749793282,1255291152749793282,L1,1.0
1286625540825157632,1286625540825157632,L1,1.0
1255393502327865345,1255393502327865345,L1,1.0
1255281820792389633,1255281820792389633,L4,1.0
1255372051344474112,1255372051344474112,L1,0.0
1255299801895313410,1255299801895313410,L1,1.0
1255341801705213954,1255341801705213954,L1,1.0
1255279896747704321,1255279896747704321,L1,1.0
1255419934844358656,1255419934844358656,L1,0.0
1255265856482955266,1255265856482955266,L1,0.0
1255276839599300608,1255276839599300608,L3,0.0
1255631129429721090,1255631129429721090,L2,1.0
1255582976810708992,1255582976810708992,L2,1.0
1255314668807217154,1255314668807217154,L1,1.0
1255326633139015681,1255326633139015681,L2,0.0
1255302564712714244,1255302564712714244,L3,1.0
1255703569120071682,1255703569120071682,L1,1.0
1255775980985225218,1255775980985225218,L1,1.0
1256235486730948609,1256235486730948609,L1,0.0
1255826956085575681,1255826956085575681,L1,0.0
1255639589466845190,1255639589466845190,L1,0.0
1255304846250516480,1255304846250516480,L1,0.0
1255634945156042755,1255634945156042755,L1,0.0
1255295331878739969,1255295331878739969,L3,0.0
1255633042250530817,1255633042250530817,L1,1.0
1274043483423150081,1274043483423150081,L1,1.0
1255650450407395328,1255650450407395328,L1,0.0
1255749562972680192,1255749562972680192,L1,0.0
1255654734662447108,1255654734662447108,L3,1.0
1257334464025370625,1257334464025370625,L1,0.0
1255562415674028032,1255562415674028032,L1,0.0
1343949557886054401,1343949557886054401,L1,0.0
1255595425228369926,1255595425228369926,L3,0.0
1256171505454583808,1256171505454583808,L1,0.0
1256360729323507712,1256360729323507712,L1,1.0
1256016574588149760,1256016574588149760,L2,1.0
1261276872614256642,1261276872614256642,L1,0.0
1255775059735711744,1255775059735711744,L3,0.0
1255673777649790977,1255673777649790977,L3,0.0
1258131549381328897,1258131549381328897,L3,0.0
1256152108501471232,1256152108501471232,L2,0.0
1255632413104812032,1255632413104812032,L3,0.0
1255655089622130691,1255655089622130691,L1,0.0
1256774359835832321,1256774359835832321,L1,1.0
1255654498342748161,1255654498342748161,L1,0.0
1256793289484726273,1256793289484726273,L1,0.0
1255501501503606789,1255501501503606789,L1,0.0
1261276666334253057,1261276666334253057,L1,0.0
1256018425790464002,1256018425790464002,L1,0.0
1255866070654689284,1255866070654689284,L1,0.0
1255626425807192065,1255626425807192065,L1,0.0
1255674688300355584,1255674688300355584,L1,0.0
1257306022873427969,1257306022873427969,L1,1.0
1261058082131435520,1261058082131435520,L1,1.0
1255654241466793986,1255654241466793986,L3,0.0
1255672068110254082,1255672068110254082,L4,0.0
1274042049835253761,1274042049835253761,L1,0.0
1256086766622294017,1256086766622294017,L3,0.0
1255633239022219264,1255633239022219264,L1,1.0
1255672627533942784,1255672627533942784,L1,1.0
1255811055109853185,1255811055109853185,L1,0.0
1255651701459206144,1255651701459206144,L1,1.0
1256793800204152833,1256793800204152833,L1,1.0
1274042335425449989,1274042335425449989,L1,1.0
